Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
8100000000,-12.874491,67.769333,12.913159,-118.9493,-22.094038,147.56995,-19.629065,53.332462
8200000000,-12.773666,60.387276,12.872593,-127.79131,-22.083298,139.45798,-19.479683,46.680466
8300000000,-12.661597,53.094288,12.833686,-136.58231,-22.073307,131.40663,-19.31225,40.298248
8400000000,-12.565783,45.868847,12.796264,-145.35582,-22.081829,123.40589,-19.145226,33.846828
8500000000,-12.465576,38.628948,12.761695,-154.11238,-22.102499,115.55392,-18.936378,27.352427
8600000000,-12.361926,31.297081,12.729114,-162.87529,-22.117474,107.6946,-18.719545,20.46402
8700000000,-12.266498,24.026909,12.695803,-171.62709,-22.121489,99.884186,-18.511454,13.274427
8800000000,-12.171077,16.692789,12.660613,179.63158,-22.132318,92.017181,-18.31329,5.9646688
8900000000,-12.096557,9.347352,12.622845,170.88602,-22.139648,84.073853,-18.124935,-1.6670902
9000000000,-12.032186,2.0280042,12.584069,162.15157,-22.158508,76.154663,-17.937174,-9.5856886
9100000000,-11.982329,-5.2715292,12.545938,153.44484,-22.167339,68.273956,-17.768991,-17.567474
9200000000,-11.927969,-12.569471,12.508408,144.73769,-22.174177,60.353382,-17.59586,-25.737946
9300000000,-11.881948,-19.910904,12.471152,136.03807,-22.17264,52.534981,-17.417723,-33.846237
9400000000,-11.840533,-27.383753,12.433732,127.31255,-22.163422,44.689041,-17.239063,-42.441956
9500000000,-11.825429,-34.843227,12.393262,118.60044,-22.170969,36.969738,-17.07679,-51.134785
9600000000,-11.805721,-42.321938,12.348522,109.89113,-22.164835,29.024521,-16.911739,-60.056992
9700000000,-11.801744,-49.733509,12.301126,101.20377,-22.174051,21.089746,-16.738661,-68.962875
9800000000,-11.79976,-57.178463,12.255089,92.522972,-22.166899,13.065951,-16.572699,-78.024101
9900000000,-11.811833,-64.643913,12.206895,83.841316,-22.185471,5.2237139,-16.424295,-87.162567
10000000000,-11.811035,-72.146515,12.15734,75.185112,-22.209072,-2.7175148,-16.280005,-96.371613
10100000000,-11.804857,-79.706375,12.106274,66.527512,-22.246431,-10.448726,-16.105305,-105.64218
10200000000,-11.8031,-87.296822,12.054844,57.87711,-22.260853,-18.292194,-15.917305,-115.06358
10300000000,-11.811969,-94.956429,12.000295,49.202782,-22.286295,-26.099161,-15.733932,-124.53536
10400000000,-11.816835,-102.71471,11.939099,40.546459,-22.303476,-34.030392,-15.537934,-134.03976
10500000000,-11.809856,-110.64358,11.876827,31.903603,-22.327166,-41.819511,-15.361287,-143.55075
10600000000,-11.807297,-118.62009,11.808969,23.2687,-22.360826,-49.625271,-15.196934,-153.30214
10700000000,-11.815043,-126.74945,11.736822,14.641815,-22.399689,-57.303867,-15.051519,-163.06715
10800000000,-11.820854,-134.8866,11.657372,6.0499935,-22.451427,-65.157883,-14.886602,-172.95892
10900000000,-11.80569,-143.20316,11.571824,-2.4951968,-22.479935,-72.94342,-14.709769,177.18349
11000000000,-11.781973,-151.47208,11.483076,-10.963202,-22.517771,-80.754593,-14.569219,167.17393
11100000000,-11.754982,-159.85193,11.391088,-19.382156,-22.559443,-88.538391,-14.466393,157.24245
11200000000,-11.721169,-168.27361,11.299537,-27.713835,-22.615515,-96.202309,-14.402902,147.40533
11300000000,-11.67963,-176.95457,11.211039,-35.992775,-22.67491,-103.78387,-14.357589,137.65236
11400000000,-11.637525,174.24037,11.126116,-44.18811,-22.767044,-111.18829,-14.324043,127.93138
11500000000,-11.606009,165.32344,11.047916,-52.338646,-22.832161,-118.51837,-14.348712,118.30504
11600000000,-11.58503,156.29863,10.974164,-60.428036,-22.878637,-125.76202,-14.410837,108.58001
11700000000,-11.581602,147.2108,10.906463,-68.43663,-22.903048,-132.815,-14.549111,98.83094
11800000000,-11.597988,138.14197,10.850104,-76.363739,-22.919247,-139.81117,-14.755345,89.088638
11900000000,-11.637849,129.16455,10.81387,-84.22052,-22.910055,-147.01469,-15.059875,79.632195
12000000000,-11.691733,120.34795,10.801661,-92.072189,-22.883078,-154.104,-15.448761,70.905602
12100000000,-11.759746,111.54037,10.813005,-99.982697,-22.859898,-161.41435,-15.917135,62.571823
12200000000,-11.831198,102.89749,10.837574,-107.99028,-22.844759,-168.45259,-16.393639,54.893681
12300000000,-11.91024,94.201836,10.871476,-116.11488,-22.789797,-175.79543,-16.892139,47.588886
12400000000,-11.99161,85.685211,10.906432,-124.33311,-22.713079,176.93202,-17.344753,40.683594
12500000000,-12.070995,77.18557,10.938794,-132.6541,-22.629948,169.42767,-17.753359,34.064091
12600000000,-12.141584,68.736092,10.963432,-141.0443,-22.561186,161.882,-18.110037,27.300993
12700000000,-12.221428,60.262642,10.981477,-149.45288,-22.499397,154.43855,-18.42485,20.534979
12800000000,-12.306009,51.711803,10.989832,-157.83817,-22.441362,147.04549,-18.781509,13.647227
12900000000,-12.412285,43.184261,10.999715,-166.16908,-22.368616,139.62672,-19.204649,6.76017
13000000000,-12.537065,34.635712,11.013366,-174.49782,-22.285326,131.97827,-19.69816,0.0056394995
13100000000,-12.688038,26.222971,11.041728,177.16394,-22.176685,124.36674,-20.250072,-6.6694598
13200000000,-12.846029,17.865486,11.075361,168.77472,-22.076206,116.74635,-20.807287,-12.838772
13300000000,-12.987625,9.5486507,11.114163,160.34048,-21.979982,109.01945,-21.393883,-18.785904
13400000000,-13.147934,1.3152044,11.148848,151.85172,-21.910131,101.12303,-21.926374,-24.456676
13500000000,-13.321215,-6.9524007,11.185564,143.30501,-21.827805,93.139175,-22.366858,-30.410574
13600000000,-13.491396,-15.205693,11.211469,134.71294,-21.758089,85.266624,-22.770214,-36.605057
13700000000,-13.638933,-23.437469,11.238269,126.10409,-21.692719,77.273331,-23.061922,-43.395847
13800000000,-13.793603,-31.723322,11.256754,117.48759,-21.632689,69.383224,-23.315224,-50.645691
13900000000,-13.943798,-39.914051,11.274576,108.8675,-21.579304,61.345406,-23.511297,-58.896626
14000000000,-14.075829,-48.25835,11.285906,100.23544,-21.51107,53.444019,-23.71629,-66.914024
14100000000,-14.180085,-56.559425,11.295842,91.575363,-21.472626,45.431187,-23.891129,-75.461182
14200000000,-14.288585,-64.937202,11.304767,82.944016,-21.418858,37.538971,-23.880209,-84.317215
14300000000,-14.382664,-73.343475,11.309319,74.282562,-21.399771,29.542721,-23.853966,-94.417366
14400000000,-14.476361,-81.61261,11.312131,65.635521,-21.365419,21.493881,-23.699701,-104.80727
14500000000,-14.554522,-89.854729,11.310494,56.965313,-21.342104,13.512931,-23.553093,-114.45811
14600000000,-14.630822,-98.188271,11.308598,48.291706,-21.299543,5.4250598,-23.277534,-124.42307
14700000000,-14.67613,-106.40558,11.302094,39.638264,-21.262314,-2.5005345,-23.015659,-134.15202
14800000000,-14.699317,-114.63112,11.293551,30.966467,-21.247412,-10.550181,-22.639011,-144.13725
14900000000,-14.710105,-122.55987,11.28338,22.313292,-21.224371,-18.406197,-22.191212,-153.56448
15000000000,-14.704474,-130.55032,11.273045,13.640901,-21.203756,-26.362919,-21.66827,-163.00766
