Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
500.0000,-2.920503E+001,-1.075340E+002,-9.245172E-002,-9.556210E+000,-9.246016E-002,-9.552551E+000,-2.903955E+001,-1.081992E+002
510.0000,-2.905950E+001,-1.083923E+002,-9.322260E-002,-9.747649E+000,-9.396515E-002,-9.752126E+000,-2.888692E+001,-1.091926E+002
520.0000,-2.892621E+001,-1.092801E+002,-9.583882E-002,-9.952991E+000,-9.597865E-002,-9.956944E+000,-2.876599E+001,-1.099552E+002
530.0000,-2.877883E+001,-1.101870E+002,-9.698919E-002,-1.015545E+001,-9.787215E-002,-1.016310E+001,-2.868088E+001,-1.107116E+002
540.0000,-2.865098E+001,-1.113207E+002,-9.905810E-002,-1.036056E+001,-9.965078E-002,-1.035929E+001,-2.856145E+001,-1.116937E+002
550.0000,-2.854109E+001,-1.119704E+002,-9.977095E-002,-1.056103E+001,-1.012101E-001,-1.056903E+001,-2.847085E+001,-1.123585E+002
560.0000,-2.839490E+001,-1.128793E+002,-1.020220E-001,-1.076135E+001,-1.024976E-001,-1.076653E+001,-2.834700E+001,-1.129220E+002
570.0000,-2.829642E+001,-1.136668E+002,-1.031608E-001,-1.096601E+001,-1.038825E-001,-1.096994E+001,-2.824093E+001,-1.138188E+002
580.0000,-2.821569E+001,-1.141616E+002,-1.049111E-001,-1.116518E+001,-1.050398E-001,-1.116700E+001,-2.814390E+001,-1.147991E+002
590.0000,-2.809974E+001,-1.147301E+002,-1.067397E-001,-1.136818E+001,-1.071082E-001,-1.137272E+001,-2.801667E+001,-1.156955E+002
600.0000,-2.800798E+001,-1.155234E+002,-1.090789E-001,-1.157097E+001,-1.088500E-001,-1.157279E+001,-2.793385E+001,-1.165669E+002
610.0000,-2.791055E+001,-1.164172E+002,-1.106245E-001,-1.177189E+001,-1.113077E-001,-1.177832E+001,-2.782105E+001,-1.173619E+002
620.0000,-2.785065E+001,-1.172303E+002,-1.120712E-001,-1.197379E+001,-1.122118E-001,-1.198143E+001,-2.771759E+001,-1.180092E+002
630.0000,-2.768943E+001,-1.177780E+002,-1.132373E-001,-1.217370E+001,-1.154597E-001,-1.218390E+001,-2.758441E+001,-1.187823E+002
640.0000,-2.758048E+001,-1.183760E+002,-1.157813E-001,-1.237646E+001,-1.170822E-001,-1.238630E+001,-2.750741E+001,-1.195174E+002
650.0000,-2.745812E+001,-1.193299E+002,-1.179764E-001,-1.258566E+001,-1.195895E-001,-1.258417E+001,-2.738788E+001,-1.202925E+002
660.0000,-2.734210E+001,-1.200132E+002,-1.214959E-001,-1.278491E+001,-1.214878E-001,-1.279644E+001,-2.727083E+001,-1.208468E+002
670.0000,-2.726601E+001,-1.207316E+002,-1.245491E-001,-1.298596E+001,-1.244599E-001,-1.299526E+001,-2.719949E+001,-1.217990E+002
680.0000,-2.714955E+001,-1.214607E+002,-1.257319E-001,-1.319285E+001,-1.274684E-001,-1.319734E+001,-2.710783E+001,-1.223379E+002
690.0000,-2.703120E+001,-1.220059E+002,-1.293535E-001,-1.339345E+001,-1.299288E-001,-1.340765E+001,-2.701041E+001,-1.228717E+002
700.0000,-2.692817E+001,-1.225849E+002,-1.333062E-001,-1.359570E+001,-1.338283E-001,-1.360223E+001,-2.690520E+001,-1.236795E+002
710.0000,-2.684273E+001,-1.230712E+002,-1.384380E-001,-1.380100E+001,-1.379456E-001,-1.380700E+001,-2.677190E+001,-1.242149E+002
720.0000,-2.669825E+001,-1.235385E+002,-1.420063E-001,-1.399975E+001,-1.425775E-001,-1.400436E+001,-2.669918E+001,-1.249030E+002
730.0000,-2.658381E+001,-1.240467E+002,-1.464503E-001,-1.419670E+001,-1.476486E-001,-1.420058E+001,-2.656712E+001,-1.256113E+002
740.0000,-2.643000E+001,-1.244045E+002,-1.520575E-001,-1.439886E+001,-1.527606E-001,-1.440474E+001,-2.645293E+001,-1.260000E+002
750.0000,-2.632234E+001,-1.250269E+002,-1.576982E-001,-1.459091E+001,-1.589141E-001,-1.460041E+001,-2.629965E+001,-1.264398E+002
760.0000,-2.616377E+001,-1.254532E+002,-1.639552E-001,-1.477633E+001,-1.644100E-001,-1.478313E+001,-2.617441E+001,-1.271536E+002
770.0000,-2.602363E+001,-1.258867E+002,-1.696768E-001,-1.496358E+001,-1.695585E-001,-1.496795E+001,-2.599732E+001,-1.273973E+002
780.0000,-2.584416E+001,-1.263726E+002,-1.759899E-001,-1.514349E+001,-1.773267E-001,-1.514255E+001,-2.582460E+001,-1.278617E+002
790.0000,-2.569278E+001,-1.268850E+002,-1.830609E-001,-1.530418E+001,-1.832001E-001,-1.530902E+001,-2.567145E+001,-1.284481E+002
800.0000,-2.551710E+001,-1.275700E+002,-1.876629E-001,-1.546618E+001,-1.893746E-001,-1.547247E+001,-2.548536E+001,-1.291523E+002
810.0000,-2.530935E+001,-1.285925E+002,-1.930248E-001,-1.561954E+001,-1.934064E-001,-1.562044E+001,-2.530885E+001,-1.301438E+002
820.0000,-2.510324E+001,-1.297016E+002,-1.968570E-001,-1.576687E+001,-1.973775E-001,-1.577425E+001,-2.513638E+001,-1.310806E+002
830.0000,-2.493339E+001,-1.308890E+002,-1.978681E-001,-1.591788E+001,-1.986229E-001,-1.591878E+001,-2.494803E+001,-1.323233E+002
840.0000,-2.478090E+001,-1.322340E+002,-1.984444E-001,-1.606205E+001,-1.993230E-001,-1.606383E+001,-2.478907E+001,-1.336317E+002
850.0000,-2.461236E+001,-1.334741E+002,-1.977649E-001,-1.621370E+001,-1.981457E-001,-1.621782E+001,-2.465686E+001,-1.349858E+002
860.0000,-2.447167E+001,-1.349228E+002,-1.959652E-001,-1.637292E+001,-1.968991E-001,-1.637317E+001,-2.451225E+001,-1.363502E+002
870.0000,-2.434956E+001,-1.363152E+002,-1.943057E-001,-1.653316E+001,-1.948755E-001,-1.654064E+001,-2.438807E+001,-1.377431E+002
880.0000,-2.425053E+001,-1.376927E+002,-1.917520E-001,-1.670586E+001,-1.926591E-001,-1.670917E+001,-2.429792E+001,-1.391419E+002
890.0000,-2.416519E+001,-1.389477E+002,-1.884995E-001,-1.688142E+001,-1.893328E-001,-1.688658E+001,-2.420025E+001,-1.404016E+002
900.0000,-2.408602E+001,-1.401725E+002,-1.865398E-001,-1.706142E+001,-1.875646E-001,-1.706672E+001,-2.410822E+001,-1.415208E+002
910.0000,-2.400251E+001,-1.414320E+002,-1.842854E-001,-1.724465E+001,-1.856830E-001,-1.725010E+001,-2.403163E+001,-1.429069E+002
920.0000,-2.394501E+001,-1.426199E+002,-1.827421E-001,-1.743777E+001,-1.836296E-001,-1.743903E+001,-2.395410E+001,-1.440936E+002
930.0000,-2.386221E+001,-1.438240E+002,-1.800684E-001,-1.762491E+001,-1.825303E-001,-1.762791E+001,-2.387834E+001,-1.450572E+002
940.0000,-2.381090E+001,-1.449577E+002,-1.795521E-001,-1.781648E+001,-1.810129E-001,-1.781610E+001,-2.382802E+001,-1.462850E+002
950.0000,-2.375664E+001,-1.460945E+002,-1.781162E-001,-1.801131E+001,-1.792921E-001,-1.801291E+001,-2.375851E+001,-1.473636E+002
960.0000,-2.370041E+001,-1.470608E+002,-1.765496E-001,-1.819747E+001,-1.793052E-001,-1.820149E+001,-2.370522E+001,-1.483939E+002
