Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
4475000000,-7.0912619,-148.3860016,13.6179399,22.7241306,-43.5764313,150.4738007,-5.0422029,172.9290009
4500000000,-7.2432108,-149.3184052,13.6553297,21.0997105,-43.1458511,150.5859070,-5.1483788,171.3379974
4525000000,-7.3706951,-150.3023987,13.7659502,19.1365204,-43.1933212,148.2814941,-5.2837572,169.8289032
4550000000,-7.5543542,-151.2171021,13.8490496,17.5164299,-42.8537407,147.4521942,-5.4042168,168.1672974
4575000000,-7.7093272,-152.4608002,13.8980799,15.7979803,-42.8375092,146.3457031,-5.5221181,166.5968933
4600000000,-7.8753352,-153.5632935,13.9710398,13.9301701,-42.7022209,147.0070953,-5.6254158,164.9427032
4625000000,-8.0493250,-154.6278076,14.0508699,12.4098301,-42.6473198,145.0617065,-5.7530699,163.4311066
4650000000,-8.1880741,-155.8860016,14.1114302,10.6723404,-42.4078293,143.6822052,-5.8438559,161.7395935
4675000000,-8.3325510,-156.9461060,14.1909504,8.9571972,-42.1902390,142.3238068,-5.9570990,160.3470001
4700000000,-8.5183592,-158.0973969,14.2698698,7.5894442,-42.0885696,142.7319031,-6.0717988,158.6858063
4725000000,-8.6506643,-159.1475983,14.3064804,5.7857389,-42.0462494,140.6399994,-6.1935420,157.1625977
4750000000,-8.8162451,-160.3020935,14.3934202,4.2134662,-41.8712387,139.8182068,-6.2916188,155.5451050
4775000000,-8.9704351,-161.4122009,14.4420605,2.6898420,-41.8905716,139.3885956,-6.4120889,154.1954956
4800000000,-9.1291695,-162.3455963,14.5085297,0.9577026,-41.7559204,138.5075989,-6.5246830,152.6752014
4825000000,-9.3696280,-163.1580048,14.5738297,-0.4384789,-41.3700714,139.6652985,-6.6997442,151.2826996
4850000000,-9.5073586,-164.3054962,14.6351099,-1.8797410,-41.4579315,136.5872955,-6.7665291,149.6454010
4875000000,-9.7310009,-165.2454071,14.6992798,-3.5475471,-41.3420486,137.0151978,-6.9172950,148.2673950
4900000000,-9.9306469,-166.0249939,14.7895603,-5.1685591,-41.1729813,134.7556000,-7.0189829,146.5518951
4925000000,-10.1773901,-167.2044983,14.8140802,-6.6667929,-41.0139885,135.1389008,-7.1624570,144.9931030
4950000000,-10.3774900,-168.5794983,14.8865404,-8.4495840,-41.1184502,132.9411011,-7.2380009,143.2590942
4975000000,-10.6707602,-169.5503998,14.9474897,-9.7461319,-40.8129501,133.6728973,-7.4042091,141.8616028
5000000000,-10.8741503,-170.8206940,14.9809103,-11.3634195,-40.8528595,131.5879059,-7.4831848,139.9806976
5025000000,-11.0987597,-172.1934967,15.0389500,-12.9795103,-40.6669197,130.6670990,-7.5911942,138.5453033
5050000000,-11.3630695,-173.3880005,15.0988102,-14.3501701,-40.4877205,130.0417023,-7.7086129,137.0077972
5075000000,-11.5688896,-174.9772949,15.1304502,-15.9427500,-40.5993195,128.9631958,-7.8169641,135.4604950
5100000000,-11.8140697,-176.2976074,15.1859102,-17.4238605,-40.3796005,128.1849976,-7.9052691,133.8520050
5125000000,-12.0334797,-177.6222992,15.2394695,-18.6928902,-40.0607109,127.3535995,-8.0093298,132.7727966
5150000000,-12.2056103,-179.2877045,15.2656403,-20.3609791,-40.2070313,125.1625977,-8.0825109,131.1163025
5175000000,-12.4836102,179.2044067,15.3160496,-21.7394295,-40.0742607,124.7668991,-8.1843967,129.7796021
5200000000,-12.6560297,177.8063965,15.3569698,-23.0806293,-39.9671783,123.7717972,-8.2707233,128.2382050
5225000000,-12.8547001,176.6396027,15.3912497,-24.6236591,-39.9184418,123.1738968,-8.3737402,127.0730972
5250000000,-13.0959196,175.4850006,15.4577103,-26.0082493,-39.7921791,121.3684006,-8.4816923,125.5753021
5275000000,-13.3648195,173.6616974,15.4701405,-27.2790604,-39.7621498,120.8895035,-8.6057596,124.0630035
5300000000,-13.6138697,172.4757996,15.5039501,-28.8566895,-39.7825394,120.4683990,-8.7026215,122.4990005
5325000000,-13.8985395,171.2097931,15.5572395,-30.1593094,-39.7299614,119.9233017,-8.8160648,121.2553024
5350000000,-14.1509199,170.0191040,15.5741997,-31.4807091,-39.5323715,118.8277969,-8.9525051,119.7880020
5375000000,-14.3775902,168.4109039,15.6213503,-32.9905815,-39.4579582,117.8161011,-9.0489893,118.2878036
5400000000,-14.6463203,167.0287933,15.6573601,-34.3571205,-39.3859787,116.0927963,-9.1315498,116.7204971
5425000000,-14.9620304,165.0933075,15.6729298,-35.6538086,-39.3635902,115.6514969,-9.2228374,115.3037033
5450000000,-15.2532701,163.6676025,15.7110300,-37.1694183,-39.2762985,114.7182999,-9.3070011,113.6647034
5475000000,-15.5576296,161.5581970,15.7301197,-38.2952499,-39.2499390,114.8968964,-9.4169998,112.1380997
5500000000,-15.8145504,160.8424072,15.7633801,-39.7446594,-39.0543785,113.4083023,-9.4828396,110.7656021
5525000000,-16.0558891,158.4969940,15.7918301,-41.1321793,-39.0243187,112.1639023,-9.5441017,109.3466034
5550000000,-16.2964802,156.4147034,15.8162203,-42.3585396,-38.9402008,111.3613968,-9.6200972,108.0618973
5575000000,-16.5201397,154.6596069,15.8401403,-43.7482681,-38.9007607,110.4263992,-9.6725302,106.8345032
5600000000,-16.9001007,153.0216064,15.8719101,-45.0018311,-38.8358917,109.7787018,-9.7602100,105.4633026
5625000000,-17.1484299,150.4523926,15.8840504,-46.2038612,-38.8503304,109.0098038,-9.8194695,104.1846008
5650000000,-17.3130798,148.4391022,15.8934097,-47.5884285,-38.7568817,107.8427963,-9.9063129,103.0276031
5675000000,-17.6371403,146.6213074,15.9429197,-48.8419304,-38.7343712,107.1573029,-9.9703398,101.7303009
5700000000,-17.9198704,144.9427948,15.9442101,-50.0299911,-38.6629486,106.6548004,-10.0678902,100.4152985
5725000000,-18.1163597,142.6582031,15.9812002,-51.4058990,-38.5658112,105.5693970,-10.0978804,99.3407898
