Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
8700000000,-11.806513,22.37715,12.255681,-174.79472,-21.989216,97.010498,-17.344509,10.066545
8800000000,-11.729867,14.998448,12.217105,176.44972,-22.001993,89.177399,-17.225531,2.3935232
8900000000,-11.650471,7.4710174,12.178073,167.70811,-22.021246,81.372307,-17.070326,-5.3594875
9000000000,-11.605749,-0.17934632,12.138719,158.95683,-22.040833,73.502403,-16.926647,-13.599977
9100000000,-11.599268,-7.6840978,12.09902,150.21745,-22.05405,65.584854,-16.812223,-22.2138
9200000000,-11.579182,-15.098027,12.061451,141.48506,-22.039566,57.691883,-16.70606,-30.898754
9300000000,-11.53805,-22.487955,12.019175,132.77098,-22.045588,49.829716,-16.589085,-39.42207
9400000000,-11.489224,-30.123642,11.976279,124.03585,-22.048176,42.02589,-16.433672,-48.036015
9500000000,-11.485084,-37.803272,11.931082,115.31504,-22.077492,34.124615,-16.27717,-57.056927
9600000000,-11.491159,-45.466034,11.887742,106.59615,-22.082062,26.206617,-16.145161,-66.399574
9700000000,-11.482977,-52.978149,11.842576,97.89537,-22.085058,18.31082,-16.015125,-75.690567
9800000000,-11.440006,-60.59354,11.794226,89.194702,-22.087229,10.449012,-15.84646,-84.762062
9900000000,-11.406051,-68.406937,11.743027,80.474144,-22.104246,2.6663058,-15.64535,-93.923744
10000000000,-11.400723,-76.22625,11.689997,71.769684,-22.125334,-5.2114038,-15.47519,-103.38675
10100000000,-11.388147,-83.948883,11.635932,63.079365,-22.158569,-13.077933,-15.322452,-112.80676
10200000000,-11.349142,-91.577858,11.576979,54.417381,-22.181639,-20.995016,-15.148816,-122.08208
10300000000,-11.282323,-99.398598,11.511694,45.756504,-22.225393,-28.924902,-14.933121,-131.31627
10400000000,-11.240913,-107.4573,11.442403,37.087723,-22.234766,-36.867298,-14.737642,-140.86377
10500000000,-11.220404,-115.46107,11.36975,28.434858,-22.285963,-44.73431,-14.588042,-150.34856
10600000000,-11.186054,-123.31567,11.295727,19.808956,-22.326416,-52.498909,-14.43889,-159.62016
10700000000,-11.106118,-131.17924,11.216332,11.221974,-22.385326,-60.22971,-14.240351,-168.75453
10800000000,-11.005915,-139.41708,11.133852,2.6672328,-22.429129,-67.93782,-14.022917,-178.15387
10900000000,-10.94864,-147.86977,11.047872,-5.8498988,-22.476284,-75.683861,-13.853324,172.16524
11000000000,-10.922445,-156.13377,10.95768,-14.294945,-22.543158,-83.25248,-13.750082,162.46381
11100000000,-10.870039,-164.19249,10.865299,-22.664097,-22.5907,-90.769371,-13.673135,153.10605
11200000000,-10.761093,-172.38187,10.770705,-30.955282,-22.648022,-98.26683,-13.60119,143.85149
11300000000,-10.665208,179.00316,10.676617,-39.181095,-22.707191,-105.71519,-13.534115,134.60376
11400000000,-10.622029,170.21321,10.58597,-47.334015,-22.75993,-113.20649,-13.53995,125.01194
