Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
3000.0000,-2.619052E+001,8.262248E+001,-3.342674E-001,-6.423988E+001,-3.285211E-001,-6.429596E+001,-2.875625E+001,-2.529071E+001
3050.0000,-2.560325E+001,7.728737E+001,-3.381013E-001,-6.533845E+001,-3.312894E-001,-6.539397E+001,-2.800583E+001,-2.140570E+001
3100.0000,-2.494220E+001,7.199895E+001,-3.413133E-001,-6.644189E+001,-3.348892E-001,-6.649525E+001,-2.709126E+001,-1.667581E+001
3150.0000,-2.434402E+001,6.717445E+001,-3.453906E-001,-6.753963E+001,-3.383588E-001,-6.760167E+001,-2.639488E+001,-1.354991E+001
3200.0000,-2.368202E+001,6.319466E+001,-3.499110E-001,-6.864388E+001,-3.425183E-001,-6.870412E+001,-2.554019E+001,-1.174731E+001
3250.0000,-2.306476E+001,5.903005E+001,-3.541686E-001,-6.974874E+001,-3.468775E-001,-6.980727E+001,-2.472099E+001,-9.336876E+000
3300.0000,-2.248754E+001,5.554689E+001,-3.585208E-001,-7.086031E+001,-3.515100E-001,-7.091695E+001,-2.407152E+001,-8.415132E+000
3350.0000,-2.186591E+001,5.219942E+001,-3.650939E-001,-7.197110E+001,-3.572910E-001,-7.202699E+001,-2.324833E+001,-7.608068E+000
3400.0000,-2.132659E+001,4.924454E+001,-3.705921E-001,-7.308224E+001,-3.629850E-001,-7.314098E+001,-2.262656E+001,-6.744011E+000
3450.0000,-2.078856E+001,4.660144E+001,-3.775943E-001,-7.419249E+001,-3.689554E-001,-7.425115E+001,-2.198242E+001,-6.739347E+000
3500.0000,-2.025545E+001,4.376921E+001,-3.839597E-001,-7.529681E+001,-3.759205E-001,-7.536512E+001,-2.135320E+001,-6.296741E+000
3550.0000,-1.979099E+001,4.141899E+001,-3.906428E-001,-7.640649E+001,-3.829693E-001,-7.647749E+001,-2.084839E+001,-6.457467E+000
3600.0000,-1.931620E+001,3.896283E+001,-3.989331E-001,-7.751147E+001,-3.898310E-001,-7.758392E+001,-2.025974E+001,-6.651845E+000
3650.0000,-1.889931E+001,3.682079E+001,-4.054196E-001,-7.863273E+001,-3.969845E-001,-7.869955E+001,-1.979533E+001,-6.721151E+000
3700.0000,-1.847795E+001,3.474826E+001,-4.133282E-001,-7.974566E+001,-4.050055E-001,-7.981316E+001,-1.931425E+001,-7.371611E+000
3750.0000,-1.807319E+001,3.267556E+001,-4.232628E-001,-8.085571E+001,-4.137237E-001,-8.092218E+001,-1.883065E+001,-7.714087E+000
3800.0000,-1.769691E+001,3.080114E+001,-4.315082E-001,-8.196426E+001,-4.218989E-001,-8.203912E+001,-1.842573E+001,-8.304638E+000
3850.0000,-1.731653E+001,2.893160E+001,-4.412172E-001,-8.306207E+001,-4.318158E-001,-8.314229E+001,-1.799232E+001,-9.061753E+000
3900.0000,-1.699332E+001,2.717794E+001,-4.498149E-001,-8.416991E+001,-4.409189E-001,-8.425352E+001,-1.761563E+001,-9.698071E+000
3950.0000,-1.667630E+001,2.557784E+001,-4.598931E-001,-8.528314E+001,-4.504625E-001,-8.536632E+001,-1.724393E+001,-1.062943E+001
4000.0000,-1.637150E+001,2.398443E+001,-4.692213E-001,-8.639417E+001,-4.605071E-001,-8.646809E+001,-1.690481E+001,-1.141231E+001
4050.0000,-1.608662E+001,2.247477E+001,-4.795462E-001,-8.749932E+001,-4.703721E-001,-8.757591E+001,-1.659249E+001,-1.244576E+001
4100.0000,-1.579075E+001,2.109901E+001,-4.905202E-001,-8.860180E+001,-4.800156E-001,-8.868018E+001,-1.627813E+001,-1.361660E+001
4150.0000,-1.552491E+001,1.965550E+001,-5.007515E-001,-8.970078E+001,-4.908249E-001,-8.977809E+001,-1.598478E+001,-1.459332E+001
4200.0000,-1.527926E+001,1.836653E+001,-5.115372E-001,-9.079774E+001,-5.004458E-001,-9.088310E+001,-1.571861E+001,-1.582574E+001
4250.0000,-1.504686E+001,1.703123E+001,-5.217279E-001,-9.189462E+001,-5.106700E-001,-9.198194E+001,-1.545278E+001,-1.692465E+001
4300.0000,-1.483360E+001,1.582214E+001,-5.316581E-001,-9.299259E+001,-5.200756E-001,-9.307954E+001,-1.521899E+001,-1.804598E+001
4350.0000,-1.462215E+001,1.467717E+001,-5.418932E-001,-9.409162E+001,-5.307602E-001,-9.418358E+001,-1.499701E+001,-1.931800E+001
4400.0000,-1.441791E+001,1.342170E+001,-5.532020E-001,-9.517715E+001,-5.418293E-001,-9.527143E+001,-1.477188E+001,-2.044749E+001
4450.0000,-1.424704E+001,1.245730E+001,-5.627608E-001,-9.627065E+001,-5.511404E-001,-9.636937E+001,-1.458987E+001,-2.175100E+001
4500.0000,-1.407488E+001,1.128870E+001,-5.727095E-001,-9.735926E+001,-5.609959E-001,-9.745972E+001,-1.439846E+001,-2.296540E+001
4550.0000,-1.393523E+001,1.033116E+001,-5.818027E-001,-9.844524E+001,-5.693752E-001,-9.855298E+001,-1.423669E+001,-2.428686E+001
4600.0000,-1.378972E+001,9.346558E+000,-5.907501E-001,-9.954484E+001,-5.787313E-001,-9.965261E+001,-1.406356E+001,-2.566346E+001
4650.0000,-1.364289E+001,8.328437E+000,-5.995823E-001,-1.006253E+002,-5.879393E-001,-1.007296E+002,-1.391463E+001,-2.694050E+001
4700.0000,-1.352133E+001,7.508359E+000,-6.092458E-001,-1.017126E+002,-5.963753E-001,-1.018295E+002,-1.377524E+001,-2.848284E+001
4750.0000,-1.339232E+001,6.455795E+000,-6.179915E-001,-1.027965E+002,-6.057960E-001,-1.029169E+002,-1.360852E+001,-2.969688E+001
4800.0000,-1.331177E+001,5.587422E+000,-6.245918E-001,-1.038814E+002,-6.125520E-001,-1.040028E+002,-1.352837E+001,-3.112441E+001
4850.0000,-1.321096E+001,4.625035E+000,-6.321892E-001,-1.049725E+002,-6.205997E-001,-1.050955E+002,-1.339526E+001,-3.264849E+001
4900.0000,-1.312667E+001,3.850803E+000,-6.390318E-001,-1.060529E+002,-6.286857E-001,-1.061765E+002,-1.329811E+001,-3.401579E+001
4950.0000,-1.307165E+001,3.151928E+000,-6.450561E-001,-1.071397E+002,-6.336191E-001,-1.072706E+002,-1.322686E+001,-3.565010E+001
5000.0000,-1.298337E+001,2.314990E+000,-6.520109E-001,-1.082180E+002,-6.411558E-001,-1.083515E+002,-1.312608E+001,-3.707532E+001
5050.0000,-1.294364E+001,1.570409E+000,-6.556443E-001,-1.093032E+002,-6.446016E-001,-1.094374E+002,-1.309282E+001,-3.867337E+001
5100.0000,-1.288182E+001,7.646399E-001,-6.608068E-001,-1.104035E+002,-6.502566E-001,-1.105354E+002,-1.300381E+001,-4.024598E+001
5150.0000,-1.286333E+001,7.595058E-002,-6.634178E-001,-1.115013E+002,-6.526746E-001,-1.116268E+002,-1.298939E+001,-4.167072E+001
5200.0000,-1.284216E+001,-6.098328E-001,-6.678641E-001,-1.125922E+002,-6.565903E-001,-1.127269E+002,-1.294890E+001,-4.346451E+001
5250.0000,-1.281336E+001,-1.241753E+000,-6.721085E-001,-1.136897E+002,-6.604910E-001,-1.138310E+002,-1.289416E+001,-4.486982E+001
5300.0000,-1.281250E+001,-1.911573E+000,-6.744633E-001,-1.147937E+002,-6.620485E-001,-1.149405E+002,-1.291073E+001,-4.643792E+001
5350.0000,-1.278474E+001,-2.632131E+000,-6.779004E-001,-1.158882E+002,-6.650615E-001,-1.160439E+002,-1.287215E+001,-4.809051E+001
5400.0000,-1.280145E+001,-3.258287E+000,-6.775756E-001,-1.169840E+002,-6.659362E-001,-1.171506E+002,-1.288325E+001,-4.967813E+001
5450.0000,-1.281525E+001,-3.883635E+000,-6.786767E-001,-1.180952E+002,-6.684213E-001,-1.182615E+002,-1.287301E+001,-5.142861E+001
5500.0000,-1.283850E+001,-4.381086E+000,-6.776715E-001,-1.192080E+002,-6.683383E-001,-1.193798E+002,-1.287813E+001,-5.300505E+001
5550.0000,-1.287822E+001,-4.954108E+000,-6.771260E-001,-1.203374E+002,-6.688870E-001,-1.204970E+002,-1.290604E+001,-5.479329E+001
5600.0000,-1.289160E+001,-5.469422E+000,-6.795223E-001,-1.214640E+002,-6.700891E-001,-1.216181E+002,-1.291202E+001,-5.647439E+001
5650.0000,-1.294265E+001,-5.975299E+000,-6.785768E-001,-1.225900E+002,-6.690445E-001,-1.227494E+002,-1.297030E+001,-5.824633E+001
5700.0000,-1.298862E+001,-6.568212E+000,-6.781654E-001,-1.237152E+002,-6.683417E-001,-1.238731E+002,-1.300385E+001,-6.014341E+001
5750.0000,-1.306320E+001,-6.950185E+000,-6.745585E-001,-1.248390E+002,-6.659060E-001,-1.250098E+002,-1.305964E+001,-6.201694E+001
